ResponseID,ResponseSet,Name,Status,Finished,ResponseID2,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,mobcheck,meta_1_TEXT,meta_2_TEXT,meta_3_TEXT,meta_4_TEXT,meta_5_TEXT,meta_6_TEXT,meta_7_TEXT,consent,t_consent_1,t_consent_2,t_consent_3,t_consent_4,landing,t_landing_1,t_landing_2,t_landing_3,t_landing_4,inst1,inst1_t_1,inst1_t_2,inst1_t_3,inst1_t_4,inst_title,inst_BAR,inst_CRAB,inst_BARB,inst_MAT,inst2_t_1,inst2_t_2,inst2_t_3,inst2_t_4,cat_t_1,cat_t_2,cat_t_3,cat_t_4,Q52,cat_b,cat_c,Q58,Q207,eise_t_1,eise_t_2,eise_t_3,eise_t_4,Q47,eise_b,eise_c,Q212,Q263,demi_t_1,demi_t_2,demi_t_3,demi_t_4,Q265,demi_b,demi_c,Q268,Q287,lnpk_t_1,lnpk_t_2,lnpk_t_3,lnpk_t_4,Q289,lnpk_b,lnpk_c,Q292,Q299,mpeh_t_1,mpeh_t_2,mpeh_t_3,mpeh_t_4,Q301,mpeh_b,mpeh_c,Q304,Q305,nwsr_t_1,nwsr_t_2,nwsr_t_3,nwsr_t_4,Q307,nwsr_b,nwsr_c,Q310,Q353,woln_t_1,woln_t_2,woln_t_3,woln_t_4,Q355,woln_b,woln_c,Q358,Q159,adv_inst,adv_inst_t_1,adv_inst_t_2,adv_inst_t_3,adv_inst_t_4,advice,adv_t_1,adv_t_2,adv_t_3,adv_t_4,Q169,Q16,prev_exp,prev_last,prev_first,rel_exp,rel_skill,avg_perf_1_TEXT,prev_freq,input,input_TEXT,browser,browser_TEXT,adv_imp_1,animals,animals_t_1,animals_t_2,animals_t_3,animals_t_4,Q107,age,gender,catch,catch_TEXT,language,language_TEXT,bugreport,hyp,comments,HITcode,DO.BR.FL_3,exclude,participant,Exclude,Exclude_why,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advice_wordcount,animals_wordcount
R_3k1UrqUwh4IaJun,Default Response Set,Anonymous,0,1,R_3k1UrqUwh4IaJun,1874,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1.9,1.9,4.023,1,1,0,0,2.28,0,1,0,0,16.142,0,1,1,1,1,1,86.741,97.272,1067.223,7,13.779,13.779,18.053,1,1,1,NA,1,1,66.952,66.952,68.866,1,1,1,NA,1,1,0.6,66.77,68.372,2,1,1,NA,1,1,66.396,66.396,68.001,1,1,1,NA,1,1,65.614,66.455,67.944,2,1,1,NA,1,1,65.639,65.639,67.568,1,1,1,NA,1,1,67.546,67.546,69.552,1,1,1,NA,1,1,1,0,0,63.261,0,"You should not worry too much about getting longer words, since they don't count for more points. Find three letter words and if possible add an ""s"" on to the end or beginning. Do a lot of work around the ""s"". Try to start with one letter until it's exhausted so you don't forget where you've been.",1.163,1.163,76.134,1,1,1,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,I was more experienced than most people,I was more skilled than most people,NA,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,39,"parrot, mouse, cockroach, beetle, dog, cat, rabbit, snake, iguana, elephant, lion, tiger, antelope, caterpillar, inchworm, panther, ",1.68,1.68,65.012,1,1,25,Male,Other,orange,"Yes, I only spoke English growing up",NA,"No, no problems.","How much effort I would put into my advice maybe, compared to how good I scored.",NA,1,woln|mpeh|lnpk|eise|demi|nwsr,NA,ad63,NA,NA,1,12,18,15,18,14,14,woln_s,mpeh_s,lnpk_s,eise_s,demi_s,nwsr_s,14,18,15,12,18,14,15.16666667,5.766666667,2.401388487,14.5,57,16
R_3lAGAjjsiH0SO9Y,Default Response Set,Anonymous,0,1,R_3lAGAjjsiH0SO9Y,982,0,0,0,0,NA,Firefox,41,Macintosh,1280x800,19.0.0,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:41.0) Gecko/20100101 Firefox/41.0,1,0,0,3.957,0,1,0,0,5.258,0,1,0,0,27.418,0,1,1,1,1,1,21,41.268,44.245,4,23.169,23.169,25.888,1,1,1,NA,1,1,74.498,74.498,76.862,1,1,1,NA,1,1,67.523,67.523,69.444,1,1,1,NA,1,1,70.047,70.689,73.411,2,1,1,NA,1,1,67.988,67.988,69.768,1,1,1,NA,1,1,67.834,67.834,69.755,1,1,1,NA,1,1,68.882,68.882,73.244,1,1,1,NA,1,1,1,0,0,19.456,0,"Look for easy pluralizations for that may boost the number of words that you find; for example, 'cat' and 'cats'. Time goes quickly!",3.924,79.291,107.32,3,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,60,cat dog pony koala bear lion tiger cow horse mule llama goat owl pigeon crow ,7.984,7.984,65.007,1,1,29,Male,Other,orange,"Yes, I only spoke English growing up",NA,"Using the track pad probably made it a bit more difficult, but nothing on the survey side was problematic.",Focus and concentration,NA,1,eise|lnpk|nwsr|woln|mpeh|demi,NA,ad64,NA,NA,1,6,10,11,10,10,13,eise_s,lnpk_s,nwsr_s,woln_s,mpeh_s,demi_s,6,11,10,13,10,10,10,5.2,2.28035085,10,23,15
R_3mfuTnfNRf5VL8X,Default Response Set,Anonymous,0,1,R_3mfuTnfNRf5VL8X,820,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,9.465,9.465,9.829,1,1,2.818,3.21,3.616,2,1,0,0,12.913,0,1,1,1,1,1,10.225,24.207,25.75,4,4.364,16.923,18.826,5,1,1,3pO2lGJYie  ,1,1,64.62,65.044,66.834,2,1,1,wmh1mL7Q6R  ,1,1,63.943,63.943,66.053,1,1,1,TYj9gF8ulJ  ,1,1,63.86,66.547,66.809,4,1,1,lM4WrkeN7Z  ,1,1,67.707,68.139,70.09,2,1,1,lqZ57YqVtp  ,1,1,70.294,70.294,72.074,1,1,1,veciCXGKpy  ,1,1,65.32,68.784,70.622,3,1,1,LXhnfFFbm9  ,1,1,1,5.421,12.635,16.234,9,-Plurals count as a separate word (cat and cats count as two different words) /  / -See if words can be written forward and backwards (ie par and rap) /  / -Try to use as many letters on the board to start the word.,0.53,84.794,97.263,6,1,1,"Yes, I've played some version of this game before",Over a year ago,Within the last year,I was as experienced as most people,I was as skilled as most people,13,A few times a month,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",,Google Chrome,NA,43,"cat,dog,mouse,rat,horse,cow,duck,bird,fish,goose,hawk,whale,dolphin,porpoise,coral,clown fish,wolf,jaguar,tiger,parrot,monkey,worms,caterpillars,butterfly,moth,fly,beetle,grasshopper,mant",2.399,2.399,65.005,1,1,45,Male,Other,orange,"Yes, I spoke English and these other languages growing up:",Khmer,Sometimes when I click on a word it wouldn't let me click on anything else after some time.,People's advice and how it affects how people play,,1,nwsr|woln|demi|mpeh|eise|lnpk,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3MLiWIXAlNobXJB,Default Response Set,Anonymous,0,1,R_3MLiWIXAlNobXJB,915,0,0,0,0,NA,Firefox,42,Windows NT 6.1,1280x800,19.0.0,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,6.782,0,1,0,0,4.336,0,1,0,0,31.517,0,1,1,1,1,1,12.684,38.351,40.605,4,26.257,58.812,62.166,4,1,1,NA,1,1,67.948,76.909,80.781,3,1,1,NA,1,1,70.015,70.512,72.996,2,1,1,NA,1,1,54.002,69.101,71.365,3,1,1,NA,1,1,67.279,67.597,69.983,2,1,1,NA,1,1,69.105,71.359,72.773,3,1,1,NA,1,1,67.565,68.016,71.389,2,1,1,NA,1,1,1,19.458,19.458,21.059,1,Make us of the letter s when it appears. Remember that words can be made in any order.,1.468,1.468,31.549,1,1,1,I'm not sure,NA,NA,I was as experienced as most people,I was as skilled as most people,5,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,10,"Cat, Dog, Squirrel, Deer, Elephant, Turkey, Salmon, Eagle, Turtle, Chimpanzee, Bonobo, Rabbit, Porcupine, ",2.673,2.673,65.004,1,1,27,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,"How well people can find words in nonsense. Alternatively, testing the advice people gave to others.",NA,1,eise|lnpk|demi|nwsr|mpeh|woln,NA,ad13,NA,NA,0,4,4,2,5,4,7,eise_s,lnpk_s,demi_s,nwsr_s,mpeh_s,woln_s,4,2,4,4,5,7,4.333333333,2.666666667,1.632993162,4,18,13
R_3nCd12IrmBT0Xcv,Default Response Set,Anonymous,0,1,R_3nCd12IrmBT0Xcv,1301,1,1,1,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1600x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,6.345,0,1,0,0,6.068,0,1,19.034,204.086,205.949,8,1,1,1,1,1,10.691,117.587,119.69,9,55.198,183.426,192.985,7,1,1,NA,1,1,46.35,73.668,75.555,2,1,1,NA,1,1,68.212,68.369,70.446,2,1,1,NA,1,1,6.966,70.28,72.593,3,1,1,NA,1,1,52.596,73.466,76.598,2,1,1,NA,1,1,71.14,78.684,80.587,2,1,1,NA,1,1,70.233,70.233,75.04,1,1,1,NA,1,1,1,15.646,15.646,16.701,1,Think small and don't overthink when it comes to combining words.,2.506,36.141,37.45,7,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was less skilled than most people,10,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,50,"zebra, tiger, giraffe, elephant, lion, monkey, gorilla, bird, hippopotamus, chicken, duck, squirrels ",5.967,64.58,65.009,6,1,23,Male,Other,orange,"Yes, I only spoke English growing up",NA,Nope,Scramble.,NA,1,woln|lnpk|demi|eise|nwsr|mpeh,NA,ad14,NA,NA,0,6,10,5,6,5,2,woln_s,lnpk_s,demi_s,eise_s,nwsr_s,mpeh_s,2,5,10,6,5,6,5.666666667,6.666666667,2.581988897,5.5,11,12
R_3NDOY2ShvbjS0u6,Default Response Set,Anonymous,0,1,R_3NDOY2ShvbjS0u6,906,0,0,1,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,9.338,0,1,0,0,3.473,0,1,0,0,9.296,0,1,1,1,1,1,11.885,31.58,34.113,5,26.868,27.203,31.701,2,1,1,NA,1,1,72.823,73.231,76.832,2,1,1,NA,1,1,69.739,70.075,72.707,2,1,1,NA,1,1,68.472,69.064,72.469,2,1,1,NA,1,1,67.927,68.367,71.303,2,1,1,NA,1,1,69.755,70.066,73.473,2,1,1,NA,1,1,68.961,69.36,73.443,2,1,1,NA,1,1,1,0,0,28.54,0,My advice to you is just to start picking letters  / the words will begin to flow as you start playing the game  / don't get distracted by not finding any words to begin with after a few seconds they will begin to pop out at you ,0.632,0.632,69.836,1,1,1,"Yes, I've played some version of this game before",Within the last year,Within the last 5 years,I was less experienced than most people,I was less skilled than most people,5,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,5,"cat,dog,cheetah,lion,bear,leopard,penguin,lemur,fish,salmon,tuna,robin,s ",1.278,27.755,65.005,4,1,47,Male,Other,orange.,"Yes, I only spoke English growing up",NA,no,I have no idea what this study was about,NA,1,eise|nwsr|woln|lnpk|mpeh|demi,NA,ad15,NA,NA,1,2,5,3,4,3,8,eise_s,nwsr_s,woln_s,lnpk_s,mpeh_s,demi_s,2,3,8,3,4,5,4.166666667,4.566666667,2.136976057,3.5,45,1
R_3NJb8wHNaWsFGOG,Default Response Set,Anonymous,0,1,R_3NJb8wHNaWsFGOG,1407,1,1,1,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,19.079,0,1,0,0,3.18,0,1,0,0,15.642,0,1,1,1,1,1,23.032,64.848,68.055,4,77.527,77.527,83.602,1,1,1,4fYlVDp6XC,1,1,71.302,71.302,74.358,1,1,1,dy5IHjyeMS,1,1,71.089,71.089,143.806,1,1,1,T6NpLujTHg,1,1,76.557,76.557,79.252,1,1,1,w3CJZJORyd,1,1,72.329,72.329,74.515,1,1,1,rZYyOs78co,1,1,72.672,72.672,75.694,1,1,1,nVrJ3hwY9v,1,1,82.384,82.384,85.413,1,1,1,DQWL2zM2pE,1,1,1,0,0,25.229,0,"take your time, get the words right, dont try to go too fast",17.964,17.964,65.956,1,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was less skilled than most people,NA,Less than once a year,"Touch Screen<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b8G7LLfmdMEetuJ"" style=""width: 150px; height: 150px;"" /> / <hr/>",,Google Chrome,NA,24,"cat,dog,panther,lion,snake,turtle,rat,mouse,moose,zeb",15.117,15.117,65.025,1,1,58,Male,Other,orange,"Yes, I only spoke English growing up",,no,how well we take instruction,,1,woln|lnpk|nwsr|mpeh|eise|demi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3pm6kNvDt2s7g47,Default Response Set,Anonymous,0,1,R_3pm6kNvDt2s7g47,977,0,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,9.804,0,1,0,0,7.766,0,1,0,0,24.789,0,1,1,1,1,1,8.698,24.573,28.232,4,37.385,37.385,40.23,1,1,1,NA,1,1,123.599,123.599,126.431,1,1,1,NA,1,1,70.227,70.227,73.592,1,1,1,NA,1,1,70.302,72.998,74.156,2,1,1,NA,1,1,69.736,75.917,78.287,2,1,1,NA,1,1,68.632,68.632,70.626,1,1,1,NA,1,1,67.898,67.898,70.074,1,1,1,NA,1,1,1,0,0,16.311,0,"I would suggest looking for ""s"" in the grid so you can make plurals of the same words. Also If you see letters such as ""eed"" together, you can look for letter to make word with it, like seed, weed, reed, feed. These are a couple quick tips to get more words",5.398,5.398,101.254,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,15,A few times a month,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,60,"tiger, dog, cat, lion, bear, cheetah, zebra, horse, ape, panda, polar bear, giraffe, alligator, crocodile, monkey, pi",5.514,5.514,65.003,1,1,43,Female,Other,orange,"Yes, I only spoke English growing up",NA,"No, it went quite smoothly",how creative people are with making words,NA,1,eise|demi|lnpk|mpeh|woln|nwsr,NA,ad46,NA,NA,1,16,12,15,19,20,19,eise_s,demi_s,lnpk_s,mpeh_s,woln_s,nwsr_s,16,12,15,19,19,20,16.83333333,9.366666667,3.060501048,17.5,52,17
R_3PnwoSEiO7UcWci,Default Response Set,Anonymous,0,1,R_3PnwoSEiO7UcWci,828,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,6.96,0,1,0,0,5.022,0,1,0,0,14.759,0,1,1,1,1,1,3.656,25.704,27.612,5,20.852,26.46,29.112,2,1,1,NA,1,1,75.72,75.72,79.476,1,1,1,NA,1,1,85.055,85.055,88.519,1,1,1,NA,1,1,68.657,68.657,71.557,1,1,1,NA,1,1,65.595,65.595,68.216,1,1,1,NA,1,1,66.452,66.452,68.545,1,1,1,NA,1,1,66.321,66.321,68.48,1,1,1,NA,1,1,1,0,0,16.569,0,"Try to focus on a small section of letters to find words for awhile.  This can help you spark ideas to find more words without having to search the whole board at once, which can slow you down.",1.052,1.052,62.537,1,1,1,"Yes, I've played some version of this game before",Within the last year,Within the last year,I was more experienced than most people,I was more skilled than most people,10,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,54,"monkey, gorilla, chimpanzee, elephant, orangutan, bonobo, cat, dog, gopher, anteater, gerbil, mouse, rat, snake, chinchilla, bird, fish, giraffe, zeb",2.084,2.084,65.003,1,1,24,Female,Other,orange,"Yes, I only spoke English growing up",NA,no problems,I think this study was trying to find how fast people can find words,NA,1,eise|demi|woln|mpeh|nwsr|lnpk,NA,ad47,NA,NA,1,11,18,15,14,17,13,eise_s,demi_s,woln_s,mpeh_s,nwsr_s,lnpk_s,11,18,13,14,17,15,14.66666667,6.666666667,2.581988897,14.5,38,19
R_3PQY6Lzcj9Ijucn,Default Response Set,Anonymous,0,1,R_3PQY6Lzcj9Ijucn,729,1,0,0,0,NA,Chrome,46.0.2490.86,Macintosh,1440x900,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,6.004,0,1,0,0,3.071,0,1,0,0,12.737,0,1,1,1,1,1,4.628,19.51,21.704,4,16.362,16.362,21.668,1,1,1,NA,1,1,65.928,65.928,67.455,1,1,1,NA,1,1,67.238,67.238,69.072,1,1,1,NA,1,1,68.954,70.198,70.575,2,1,1,NA,1,1,67.523,68.481,69.822,3,1,1,NA,1,1,68.121,68.121,69.791,1,1,1,NA,1,1,66.931,66.931,68.968,1,1,1,NA,1,1,1,0,0,18.783,0,"I would say the best bet is to look for the smaller words first, and then build on them. For example, find ""eat"" and then ""eats"". Use as many variations of the same small set of letters as possible until you've exhausted all possibilities.",0.901,0.901,42.869,1,1,1,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was less experienced than most people,I was less skilled than most people,20,A few times a month,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,31,"Elephant, leopard, polar bear, hippopotamus, cat, dog, hamster, guinea pig, lizard, scorpion, lion, tiger, bear, emu, llama, giraffe, rhino, monkey, bird, snake, ",1.494,1.494,65.006,1,1,33,Female,Other,Orange,"Yes, I only spoke English growing up",NA,No,Not sure,None,1,nwsr|eise|demi|woln|lnpk|mpeh,NA,ad65,NA,NA,1,13,9,12,11,11,14,nwsr_s,eise_s,demi_s,woln_s,lnpk_s,mpeh_s,11,13,9,14,12,11,11.66666667,3.066666667,1.751190072,11.5,44,22
R_3q8rN9uOEqkeRAi,Default Response Set,Anonymous,0,1,R_3q8rN9uOEqkeRAi,947,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1280x1024,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,2.689,2.689,3.564,1,1,0,0,4.991,0,1,0,0,10.498,0,1,1,1,1,1,2.916,20.358,21.344,11,21.534,21.758,24.823,2,1,1,NA,1,1,67.727,70.158,71.005,3,1,1,NA,1,1,121.826,130.063,130.832,3,1,1,NA,1,1,68.314,71.339,72.418,4,1,1,NA,1,1,78.429,86.108,87.219,4,1,1,NA,1,1,78.146,80.897,82.492,3,1,1,NA,1,1,72.268,74.474,75.307,3,1,1,NA,1,1,1,0,0,16.79,0,Just clear your mind. Think what letter could come next in a word and look for it. Have fun!,1.12,1.12,28.985,1,1,1,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was as experienced as most people,I was as skilled as most people,NA,A few times a year,Other<br />,trackball,Google Chrome,NA,8,"cat, dog, frog, pig, bear, fish, squirrel, zebra, gazelle, lion, turkey, chicken, pigd / ",23.734,55.565,65.244,4,1,39,Male,Other,orange,"Yes, I only spoke English growing up",NA,no,boggle,no,1,woln|lnpk|mpeh|eise|demi|nwsr,NA,ad16,NA,NA,1,10,15,6,12,12,11,woln_s,lnpk_s,mpeh_s,eise_s,demi_s,nwsr_s,11,6,12,10,15,12,11,8.8,2.966479395,11.5,19,13
R_3RaLuGtuTeXZvtT,Default Response Set,Anonymous,0,1,R_3RaLuGtuTeXZvtT,847,0,0,1,0,NA,MSIE,11,Windows NT 6.3,1600x900,19.0.0,1,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; HPNTDFJS; McAfee; GWX:DOWNLOADED; rv:11.0) like Gecko,1,1.795,1.795,3.401,1,1,0,0,2.566,0,1,0,0,12.635,0,1,1,1,1,1,4.825,19.896,23.545,7,34.525,40.739,42.786,3,1,1,NA,1,1,68.912,80.586,82.16,3,1,1,NA,1,1,2.343,72.296,74.732,3,1,1,NA,1,1,2.263,74.042,76.53,3,1,1,NA,1,1,2.251,74.236,76.74,3,1,1,NA,1,1,2.412,75.953,78.333,5,1,1,NA,1,1,2.231,79.114,81.522,4,1,1,NA,1,1,1,0,0,19.568,0,"Make small words. Try to use variations of the same word bases  for, fore, ford, fords, etc",1.879,1.879,39.529,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Internet Explorer,NA,50,bird cat dog wolf llama eagle hawk sparrow egret cardinal hamster gerbil guinea pig lion tiger elephant monkey ape gibbon baboon cheetah rhino hippo camel fish snake toad frog ferret kite,1.763,1.763,65.015,1,1,35,Male,Other,orange,"Yes, I only spoke English growing up",NA,no,my level of competitiveness?,na,1,eise|mpeh|lnpk|nwsr|demi|woln,NA,ad17,NA,NA,0,9,14,8,15,13,18,eise_s,mpeh_s,lnpk_s,nwsr_s,demi_s,woln_s,9,15,8,13,14,18,12.83333333,14.16666667,3.763863264,13.5,17,31
R_3rNj4jVQns7QqHr,Default Response Set,Anonymous,0,1,R_3rNj4jVQns7QqHr,1062,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,4.602,0,1,0,0,2.576,0,1,0,0,23.09,0,1,1,1,1,1,3.564,23.131,25.07,5,27.938,29.164,32.156,2,1,1,NA,1,1,67.903,67.903,70.12,1,1,1,NA,1,1,68.699,68.699,70.637,1,1,1,NA,1,1,68.035,68.035,70.153,1,1,1,NA,1,1,72.403,72.403,78.337,1,1,1,NA,1,1,69.447,69.447,71.422,1,1,1,NA,1,1,67.529,67.529,69.671,1,1,1,NA,1,1,1,0,0,17.231,0,"First, look for basic words. When you find these basic words, look for plurals, past tense, variations, etc. This is a quick way to rack up points.  /  / Look for vowels.  You can not make words without them, so find where they are in relation to consonants and map out words accordingly. /  / Look for popular letters that are combined.  Things like TH-, ST-, etc., are the beginnings and ends of a wide variety of words. ",1.129,1.129,206.904,1,1,1,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was more experienced than most people,I was as skilled as most people,12,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,80,"Cat, Dog, Rabbit, Bird, Tiger, Giraffe, Lion, Elephant, Cheetah, Deer, Cow, Sheep, Pig, Chicken, Turkey, Goat, Chinchilla, Otter, Beaver, Fox, ",2.165,2.165,65.014,1,1,35,Male,Other,orange,"Yes, I only spoke English growing up",NA,No.,Not completely sure. There didn't seem to be a lot of demographic questions. I can only assume it was to find out what kind of information one could pass along about a simple task to help others.,NA,1,mpeh|lnpk|eise|nwsr|woln|demi,NA,ad66,NA,NA,1,18,19,14,14,13,20,mpeh_s,lnpk_s,eise_s,nwsr_s,woln_s,demi_s,14,14,18,13,20,19,16.33333333,9.066666667,3.011090611,16,74,20
