advisor,participant,ResponseID,Q_TotalDuration,inst1_t_3,inst2_t_3,eise_d,adv_inst_t_3.x,lnpk_d,mpeh_d,woln_d,demi_d,nwsr_d,prev_exp,prev_last,prev_first,prev_freq,adv_exp,adv_skill,adv_help_hyp,adv_imp_hyp,adv_helpf,adv_imp_1,rel_exp,rel_skill,avg_perf_1_TEXT,adv_perf_1_TEXT,input,browser,animals,age,gender,language,condition,exclude,exclude_why,adv_inst_t_3.y,advice,advisor_advice_writing_time,advisor_prev_exp,advisor_prev_last,advisor_prev_first,advisor_rel_exp,advisor_rel_skill,advisor_avg_perf,advisor_prev_freq,advisor_input,advisor_browser,advisor_adv_imp,advisor_animals,animals.wordcount,advisor_age,advisor_gender,advisor_language,advisor_language_TEXT,advisor_bugreport,advisor_hyp,advisor_comments,advisor_DO.BR.FL_3,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advisor_advice_wordcount,advisor_animals_wordcount
ad40,22,R_2B2wkH8gxzIXPMY,1040,27.576,38.071,5,20.801,7,8,8,8,10,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,2,20,I was as experienced as most people,I was as skilled as most people,8,10,trackpad,Google Chrome,"Zebra, Camel, Moose, Tiger, Lion, Hippo, Giraffe, Rhino, Whale, Antelope, Cheetah, Gorilla, Chimpanzee, Gibbon, Anteater, Pangolin, Cow, Pig, Chicken, Wildebeest",36,Male,"Yes, I only spoke English growing up",treatment,NA,NA,22.659,"Don't panic! Find compound words and be sure to look for suffixes and prefixes to help get a lot of words quickly. Also, give yourself a minute to look for opportunities to make a lot of short words together.",55.501,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,15,Less than once a year,mouse,Google Chrome,20,"aardvark, beaver, cat, dog, elephant, fox, goose, mouse, snake, hippo, kangaroo, llama, lion, lemur, iguana, bat, ",20,33,Male,"Yes, I only spoke English growing up",NA,NA,word scambles and confidence,NA,demi|eise|nwsr|lnpk|woln|mpeh,1,8,16,12,13,9,15,demi_s,eise_s,nwsr_s,lnpk_s,woln_s,mpeh_s,16,8,9,12,15,13,12.16666667,10.16666667,3.188521078,12.5,39,16
ad66,23,R_3fE6P9cpOeKj9d1,784,25.361,39.792,7,16.47,7,10,8,9,8,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,They were about as skilled as most people,They were about as skilled as me,NA,NA,5,45,I was as experienced as most people,I was as skilled as most people,8,8,mouse,Google Chrome,"tiger, lion, elephant, giraffe, cat, dog, zebra, cow, horse, pig, donkey, buffalo, moose, elk, bear, beaver, raccoon, skunk, ",34,Male,"Yes, I only spoke English growing up",treatment,NA,NA,17.231,"First, look for basic words. When you find these basic words, look for plurals, past tense, variations, etc. This is a quick way to rack up points.  /  / Look for vowels.  You can not make words without them, so find where they are in relation to consonants and map out words accordingly. /  / Look for popular letters that are combined.  Things like TH-, ST-, etc., are the beginnings and ends of a wide variety of words. ",206.904,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was more experienced than most people,I was as skilled as most people,12,A few times a year,mouse,Google Chrome,80,"Cat, Dog, Rabbit, Bird, Tiger, Giraffe, Lion, Elephant, Cheetah, Deer, Cow, Sheep, Pig, Chicken, Turkey, Goat, Chinchilla, Otter, Beaver, Fox, ",18,35,Male,"Yes, I only spoke English growing up",NA,No.,Not completely sure. There didn't seem to be a lot of demographic questions. I can only assume it was to find out what kind of information one could pass along about a simple task to help others.,NA,mpeh|lnpk|eise|nwsr|woln|demi,1,18,19,14,14,13,20,mpeh_s,lnpk_s,eise_s,nwsr_s,woln_s,demi_s,14,14,18,13,20,19,16.33333333,9.066666667,3.011090611,16,74,20
ad23,24,R_3ElEHcEAxEAewZP,863,11.745,34.105,7,20.468,7,10,12,10,13,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,Less than once a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,48,I was as experienced as most people,I was as skilled as most people,11,15,mouse,Google Chrome,"cat, dog, monkey, donkey, snake, lizard, rabbit, lion, tiger, bear, deer, antelope, hippo, rhino, bird, alligator, horse, lemur",23,Male,"Yes, I only spoke English growing up",treatment,NA,NA,23.745,Just take your time and try to find as many words as possible. Lots of words can be spelled forward and then a new word can be used using the same word backwards.,56.553,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,5,A few times a year,mouse,Google Chrome,50,"zebra, hampster, horse, fox, snake, bird, dog, cat, lemer, bunny, squirrel, racoon, duck",18,31,Female,"Yes, I only spoke English growing up",NA,"yes, on the first practice page the images did not show up. I guess correctly thought the valid and invalid options though.",not sure,none,woln|nwsr|mpeh|lnpk|demi|eise,0,3,4,7,5,6,6,woln_s,nwsr_s,mpeh_s,lnpk_s,demi_s,eise_s,6,6,5,7,4,3,5.166666667,2.166666667,1.471960144,5.5,33,13
ad04,25,R_tE8haESBghrZzLX,2003,72.052,29.932,8,222.619,9,13,10,9,11,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,They were about as skilled as most people,They were about as skilled as me,NA,NA,1,0,I was less experienced than most people,I was less skilled than most people,10,20,mouse,Google Chrome,"dog, cat, bird, fish, dolphin, monkey, fly, bee, gnat, worm, snake, whale, kankaroo, bear, lion, tiger, cheetah, emu, jaguar, bengal, dinosaur, ",35,Female,"Yes, I only spoke English growing up",treatment,NA,NA,19.107,My only advice is to make sure that you understand what you need to do with your mouse when clicking and holdling to select the letters.,51.994,I'm not sure,NA,NA,I was less experienced than most people,I was as skilled as most people,5,I never play word-finding games,trackpad,Mozilla Firefox,19,bird bat cat elephant dog hare rabbit zebra ostrich aardvark kangaroo cheesemuffin puffin penguin snake doohickey eagle,21,52,Male,"Yes, I only spoke English growing up",NA,no,I have no idea.,NA,lnpk|eise|mpeh|nwsr|woln|demi,1,3,3,3,4,6,3,lnpk_s,eise_s,mpeh_s,nwsr_s,woln_s,demi_s,3,3,4,6,3,3,3.666666667,1.466666667,1.211060142,3,26,17
ad42,26,R_9XB50JMDxPW5htL,917,51.72,19.493,4,16.413,8,10,11,14,16,"Yes, I've played some version of this game before",Within the last year,Within the last 6 months,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,2,8,I was as experienced as most people,I was as skilled as most people,7,6,mouse,Mozilla Firefox,"cat, dog, horse, whale, elephant, giraffe, monkey, bird, fish, ant, squirrel, bear, deer, fly, lemur, ",33,Female,"Yes, I only spoke English growing up",treatment,NA,NA,51.787,"Be as focused as you can. Quiet room. Start with 3 letter word. Check if a 4th letter like s can be added to make plural, etc.",163.367,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,4,Less than once a year,mouse,Google Chrome,40,cow / duck / rabbit / sheep / chicken / fox / moose / ,15,53,Male,"Yes, I only spoke English growing up",NA,no,?,no,demi|woln|eise|mpeh|lnpk|nwsr,1,9,9,6,7,9,9,demi_s,woln_s,eise_s,mpeh_s,lnpk_s,nwsr_s,9,9,9,7,6,9,8.166666667,1.766666667,1.329160136,9,26,7
ad02,27,R_2uDuEF1d2DI9PFu,796,10.369,39.244,4,30.511,7,12,12,6,10,"No, I've never played any version of this game before",NA,NA,A few times a month,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,50,I was as experienced as most people,I was as skilled as most people,6,7,mouse,Google Chrome,"cat, dog, killer whale, dolphin, sparrow, lark, finch, deer, mouse, bear, sheep, cow, lizard, rattlesnake, salmon, trout, bass, bluegil",30,Male,"Yes, I only spoke English growing up",treatment,NA,NA,22.872,"look for easy words, dont try to over think.",36.148,I'm not sure,NA,NA,I was less experienced than most people,I was less skilled than most people,4,A few times a year,mouse,Google Chrome,32,"cat.dog, horse,fish,racoon,fox,snake,rabbit,mouse,rat,ze",19,65,Male,"Yes, I only spoke English growing up",NA,no,not sure,NA,lnpk|woln|mpeh|demi|eise|nwsr,1,5,7,4,2,3,2,lnpk_s,woln_s,mpeh_s,demi_s,eise_s,nwsr_s,4,2,2,7,5,3,3.833333333,3.766666667,1.940790217,3.5,9,11
ad17,28,R_9tqN2S2UzbBiOml,1048,20.103,30.536,5,19.165,3,7,12,11,12,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,A few times a month,They were about as skilled as most people,They were about as skilled as me,NA,NA,2,10,I was as experienced as most people,I was as skilled as most people,20,18,mouse,Mozilla Firefox,"dog, cat, rat, mouse, bird, elephant, tiger, fish snake, squirrel, hamster, wolf, bear, lion, deer, turkey, chicken, pig, cow, goat",26,Male,"Yes, I only spoke English growing up",treatment,NA,NA,19.568,"Make small words. Try to use variations of the same word bases  for, fore, ford, fords, etc",39.529,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,trackpad,Internet Explorer,50,bird cat dog wolf llama eagle hawk sparrow egret cardinal hamster gerbil guinea pig lion tiger elephant monkey ape gibbon baboon cheetah rhino hippo camel fish snake toad frog ferret kite,20,35,Male,"Yes, I only spoke English growing up",NA,no,my level of competitiveness?,na,eise|mpeh|lnpk|nwsr|demi|woln,0,9,14,8,15,13,18,eise_s,mpeh_s,lnpk_s,nwsr_s,demi_s,woln_s,9,15,8,13,14,18,12.83333333,14.16666667,3.763863264,13.5,17,31
ad47,29,R_utgYFKkClwHqaBj,793,10.15,41.806,3,27.561,6,6,4,5,5,I'm not sure,NA,NA,A few times a month,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,21,I was as experienced as most people,I was less skilled than most people,5,6,mouse,Mozilla Firefox,"cat, dog, eagle, snake, turtle, hippo, elephant, horse, donkey, mule, monkey, sloth, rabbit, deer, elk, moose, a",26,Male,"Yes, I only spoke English growing up",treatment,NA,NA,16.569,"Try to focus on a small section of letters to find words for awhile.  This can help you spark ideas to find more words without having to search the whole board at once, which can slow you down.",62.537,"Yes, I've played some version of this game before",Within the last year,Within the last year,I was more experienced than most people,I was more skilled than most people,10,A few times a year,mouse,Google Chrome,54,"monkey, gorilla, chimpanzee, elephant, orangutan, bonobo, cat, dog, gopher, anteater, gerbil, mouse, rat, snake, chinchilla, bird, fish, giraffe, zeb",17,24,Female,"Yes, I only spoke English growing up",NA,no problems,I think this study was trying to find how fast people can find words,NA,eise|demi|woln|mpeh|nwsr|lnpk,1,11,18,15,14,17,13,eise_s,demi_s,woln_s,mpeh_s,nwsr_s,lnpk_s,11,18,13,14,17,15,14.66666667,6.666666667,2.581988897,14.5,38,19
ad20,30,R_22zEbTdVBiiCMTM,729,24.994,20.492,12,17.7,8,9,15,13,12,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,3,21,I was as experienced as most people,I was as skilled as most people,12,12,trackpad,Google Chrome,"bear, cat, dog, cheetah, giraffe, lion, tiger, squirrel, chipmunk, armadillo, deer, moose, mouse, elephant, llama, antelope, eagle, hawk, ",31,Female,"Yes, I only spoke English growing up",treatment,NA,NA,18.591,"You'll be surprised at how many words you can find. Going diagonally then across and then down, I found up to six letter words. It's pretty fun to try to find the longest word. ",134.409,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,trackpad,Google Chrome,37,"pig,horse,dog,cat,elephant,zebra,snake,gorilla,donkey,lion,tiger,rhino,hippo,bird,chicken",18,38,Male,"Yes, I only spoke English growing up",NA,No glitches. Everything worked perfectly.,Intelligence? Giving advice? Don't know.,Thanks!,demi|woln|lnpk|nwsr|mpeh|eise,1,6,9,10,10,14,11,demi_s,woln_s,lnpk_s,nwsr_s,mpeh_s,eise_s,9,11,10,14,10,6,10,6.8,2.607680962,10,34,15
ad62,31,R_OIKjNp9vPr6PdTz,1088,25.388,52.835,6,19.161,6,6,7,7,8,"No, I've never played any version of this game before",NA,NA,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,2,19,I was as experienced as most people,I was as skilled as most people,5,6,trackpad,Google Chrome,"cat, dog, rat ,hippo ,giraffe, alligato,r cheetah, lion ,tiger, bear lizard dolphin ",30,Male,"Yes, I only spoke English growing up",treatment,NA,NA,29.934," Take your time clicking on the letters to make a word.  Be careful not to click on letters that would make your word invalid.  Don't pay attention to the clock or the number of words you have created as it might distract you or make you nervous.  Try not to focus on making big words, just try to focus or creating as many words as quickly as possible for points.",133.786,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was as experienced as most people,I was less skilled than most people,20,A few times a year,trackpad,Google Chrome,45,"Cow, Pig, Dog, Cat, Mouse, Rat, Buffalo, Snake, Dolphin, Shark, Rabbit, Horse, Reindeer, Fish, ",13,40,Female,"Yes, I only spoke English growing up",NA,No,How people perform when playing various games.,NA,nwsr|lnpk|mpeh|woln|demi|eise,1,26,25,24,20,26,25,nwsr_s,lnpk_s,mpeh_s,woln_s,demi_s,eise_s,26,24,20,25,25,26,24.33333333,5.066666667,2.250925735,25,70,14
ad11,32,R_RnwPPIO9Jl49293,1191,52.569,84.997,1,56.838,7,5,10,9,12,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,5,61,I was as experienced as most people,I was as skilled as most people,5,7,mouse,Mozilla Firefox,"rat, giraffe, dog, cat, lion, tiger, bear, snake, hippo, elephant, jaguar, gerbil, iguana, bird, aligator, crocodile",29,Male,"Yes, I only spoke English growing up",treatment,NA,NA,22.306,My advice and only advice would be to never focus on one letter or set of letters.  You have to look at the whole board.,27.635,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,trackpad,Google Chrome,59,"cat, dog, fish, bird, camel, lion, tiger, bear, penguin, turtle, snake, llama, emu, jaguar, bee, zebra, goat, pig, horse, cow, bunny, ",16,26,Female,"Yes, I only spoke English growing up",NA,I did not.,I think this study was about word relation.,I do not.,nwsr|mpeh|woln|demi|lnpk|eise,1,11,19,12,15,12,13,nwsr_s,mpeh_s,woln_s,demi_s,lnpk_s,eise_s,12,15,13,19,12,11,13.66666667,8.666666667,2.943920289,12.5,25,21
ad50,33,R_1pxnJShWFRenYFt,864,25.665,40.577,5,41.081,7,8,5,7,10,I'm not sure,NA,NA,Less than once a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,5,30,I was as experienced as most people,I was as skilled as most people,6,6,mouse,Mozilla Firefox,"cat, dog, sheep, bear, pig, horse, lion, tiger, cheetah, jaguar, whale, shark, snake, spider, mosquito, rat, mouse, gerbil, eagle, crow, sparrow, heron, flamingo, deer, rabbit, chipmu",31,Male,"Yes, I only spoke English growing up",treatment,NA,NA,20.312,"Don't be concerned about making long words with more letters, all words are worth 1 point. Still use the plurals though - leap as well as leaps - whenever possible for more points.",79.397,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,35,Less than once a year,mouse,Google Chrome,71,"Elephant, chimp, dolphin, cat, dog, bear, koala, kangaroo, whale, wolf, orangutan, ",26,32,Female,"Yes, I only spoke English growing up",NA,None,Whether participants kept the same amount of words found throughout the rounds,NA,nwsr|lnpk|demi|eise|mpeh|woln,1,14,9,7,12,13,8,nwsr_s,lnpk_s,demi_s,eise_s,mpeh_s,woln_s,13,7,9,14,12,8,10.5,8.3,2.880972058,10.5,30,11
ad36,34,R_2tniPOsqEFTs6tR,969,17.303,34.879,4,18.461,3,5,6,6,9,"No, I've never played any version of this game before",NA,NA,Less than once a year,They were about as skilled as most people,They were more skilled than me,NA,NA,4,39,I was less experienced than most people,I was less skilled than most people,5,15,mouse,Google Chrome,"cat, dog, pig, rat, bear, bunny, hamster, parrot, turtle, fox, elephant, tiger, lion, seal, penguin, crab",33,Female,"Yes, I spoke English and these other languages growing up:",treatment,NA,NA,22.12,"The tiles are sensitive. If you accidently click a tile you weren't intending to click, its better to come up with a new word rather than waiting, and perhaps mis-clicking to get the word you were intending to get.",88.281,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,12,A few times a month,trackpad,Google Chrome,45,"cat, dog, rat, elephant, antelope, rabbit, opossum, bird, dinosaur, bat, zebra, giraffe, rhino, lion, tiger, bear, human, spider, ",16,27,Female,"Yes, I only spoke English growing up",NA,"the tiles seemed ""Sticky"" but perhaps it was my trackpad?",no idea,NA,demi|eise|woln|lnpk|mpeh|nwsr,1,9,14,12,14,13,12,demi_s,eise_s,woln_s,lnpk_s,mpeh_s,nwsr_s,14,9,12,12,14,13,12.33333333,3.466666667,1.861898673,12.5,39,18
