Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,lnpk_t_First Click,lnpk_t_Last Click,lnpk_t_Page Submit,lnpk_t_Click Count,lnpk_c,mpeh_t_First Click,mpeh_t_Last Click,mpeh_t_Page Submit,mpeh_t_Click Count,mpeh_c,qual_fr,qual_mc,qual_mc_na,qual_percs_1,qual_percs_2,qual_percs_3,qual_percs_4,qual_percs_5,qual_percs_6,qual_percs_7,qual_percs_8,qual_percs_9,qual_percs_10,qual_slide_1,qual_t_First Click,qual_t_Last Click,qual_t_Page Submit,qual_t_Click Count,qual_expl,prev_exp,prev_last,prev_first,prev_freq,rel_skill,rel_exp,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,hypothetical_DO
100,419,TRUE,R_2yp9Jcio5F7Ou1t,0,0,8.327,0,0,0,1.314,0,1.683,1.97,14.729,2,5.335,27.243,27.707,6,15.011,15.227,17.338,2,gWVYTsNQQ2  ,68.474,68.474,97.761,1,NZy58Wa6ko  ,65.657,67.881,68.85,2,3v7ZPiEVn  ,66.526,66.526,68.26,1,UBO1jwK0D9  ,,,,7 - Extremely helpful,6,5,4,4,4,3,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,7.757,24.66,25.314,15,"Based on how well one did, they may have tricks to find words faster","No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,21,Male,Other,potato,"Yes, I only spoke English growing up",,,,,,R_2yp9Jcio5F7Ou1t,419,1,0,0,0,Q167|qual_percs|qual_t
100,420,TRUE,R_3R2DWUMheye94Z0,0,0,3.422,0,0,0,3.163,0,0,0,9.225,0,9.874,30.06,37.815,4,24.68,24.68,27.999,1,m41aVLOBL,71.744,75.291,75.86,2,NViyN34k7J  ,69.432,69.432,73.235,1,s1xzPbGZKg  ,69.651,69.651,72.409,1, G34xDt6No1  ,,A participant who scored slightly better than you in the game,,,,,,,,,,,,,17.289,17.289,18.307,1,Just saying that they would.,"No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,28,Male,"Gender, marital status, and education",,"Yes, I spoke English and these other languages growing up:",Spanish,,,To view those that can play scrabble.,,R_3R2DWUMheye94Z0,420,1,0,0,0,Q167|qual_mc|qual_t
100,420,TRUE,R_1IToSl0dDiXehY9,0,0,2.935,0,0,0,2.671,0,0,0,9.184,0,6.017,19.194,21.275,4,23.872,23.872,25.582,1,yNoUCZKFV5  ,71.085,71.085,72.624,1,UMznBeDJSc  ,66.606,66.606,67.791,1,b9LGCnWghP  ,66.71,66.71,67.93,1,nszBiuiif3  ,,,,7 - Extremely helpful,6,5,4,4,4,4,3,2,1 - Extremely unhelpful,,21.874,35.034,36.113,11,"The better the score the more helpful the advice, in theory.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was more experienced than most people,"With a computer mouse

",,37,Male,Other,potato,"Yes, I only spoke English growing up",,,,Not sure.,,R_1IToSl0dDiXehY9,420,0,1,0,0,Q167|qual_percs|qual_t
100,421,TRUE,R_26akebDC8cTY3pl,0,0,7.94,0,0,0,1.715,0,0,0,11.567,0,6.002,24.082,26.392,4,15.018,15.018,16.444,1,cZNr44SdLS,68.254,68.254,69.82,1,9pIBKBOIfq,67.877,67.877,70.13,1,sGJBxI7muK,67.099,67.375,68.7,2,9nsGijSXPM,Focus on 3 and 4 letter words.,,,,,,,,,,,,,,3.903,3.903,54.101,1,Most words I found were 3 or 4 letters. ,I'm not sure,,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,26,Male,Other,potato,"Yes, I only spoke English growing up",,,,I'm not sure. ,,R_26akebDC8cTY3pl,421,1,0,0,0,Q167|qual_fr|qual_t
100,422,TRUE,R_1P7Dh6WqlTT1FaJ,0,0,4.147,0,0,0,2.466,0,0,0,9.934,0,4.362,20.778,24.615,5,17.328,22.073,26.514,4,mbQTNRwok8,71.434,71.81,76.263,2,sVb9OGHnNq,67.263,67.743,71.796,2,Urg5nn8EOw,66.342,68.614,70.659,2,DiqF05cYFW,,,,5,4,3,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,7.953,18.401,20.372,11,IT was pretty easy,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,27,Male,Other,potato,"Yes, I only spoke English growing up",,,,Words,,R_1P7Dh6WqlTT1FaJ,422,0,0,1,0,Q167|qual_percs|qual_t
100,422,TRUE,R_3Rt0R8TsI08qrsN,0,0,3.236,0,0,0,2.271,0,0,0,10.283,0,4.973,19.588,21.383,4,13.394,13.394,14.588,1,lCWCZo1h72 ,70.723,71.235,72.805,2,HehidZ6nDX,67.933,67.933,69.286,1,kCi9xp4zj6  ,86.293,86.293,87.274,1,o4pX1zvW97,,,A participant who scored the same as you in the game,,,,,,,,,,,,15.514,16.254,17.118,2,I could take some pointers from someone who scored about the same as me as to how they plan to get better,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,23,Female,Other,,"Yes, I only spoke English growing up",,,,How quick people can identify familiar words.,,R_3Rt0R8TsI08qrsN,422,1,0,0,0,Q167|qual_mc_na|qual_t
100,423,TRUE,R_3fUG1o4MSxSYOxJ,0,0,5.082,0,0,0,1.694,0,0,0,9.77,0,5.75,22.155,24.145,4,19.644,19.644,22.542,1,VdoSoXWfxM  ,70.819,70.819,73.564,1,HNaJ9qCV0E ,68.693,68.693,72.333,1,kjwDlzgWKe  ,69.491,69.491,71.903,1,Zg56nCDart,,The participant who scored the best in the game,,,,,,,,,,,,,12.963,12.963,16.727,1,The people who scored best can give tips,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 3 years,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,22,Female,Other,potato,"Yes, I spoke English and these other languages growing up:",russian,,,,,R_3fUG1o4MSxSYOxJ,423,0,0,0,0,Q167|qual_mc|qual_t
100,423,TRUE,R_1gbREFACQDGXiod,0,0,6.887,0,0,0,2.763,0,0,0,18.003,0,4.086,19.878,21.798,4,22.426,24.944,26.16,3,j3U6fHfKIe ,66.821,68.318,70.276,2,dZNHunDOqg,67.471,67.471,68.895,1, ISuz8RW4oQ  ,66.693,66.693,68.758,1,  qhURnCHr3Y  ,,,,7 - Extremely helpful,6,5,3,2,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,13.673,24.137,25.172,11,The best scorers would offer the best advice as they know how to achieve the highest scores.,"No, I've never played any version of this game before",,,I never play word-finding games,I was more skilled than most people,I was as experienced as most people,"With a computer mouse

",,52,Male,Other,potato,"Yes, I only spoke English growing up",,,,About the ability to make decisions.,,R_1gbREFACQDGXiod,423,1,0,0,0,Q167|qual_percs|qual_t
100,423,TRUE,R_1pFJMpcwe8yQA0y,0,0,6.847,0,0,0,4.508,0,0,0,14.262,0,10.756,23.807,25.996,4,22.157,22.157,25.868,1,zN45vbX9Eh,66.336,66.336,69.332,1,YG56dJZ6ZL,73.319,73.319,77.079,1,WY9X9g6fV,67.639,67.639,70.82,1,h1IzEKmsdV,,,,6,6,5,4,3,3,3,2,2,2,,18.191,24.9,26.324,11,"People with higher scores figured it out, so I would listen more to them.","No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,39,Male,Other,potato,"Yes, I spoke English and these other languages growing up:",Spanish,,,To see how people like this game/,,R_1pFJMpcwe8yQA0y,423,0,0,0,0,Q167|qual_percs|qual_t
100,423,TRUE,R_SZ42GpQlhJY1chH,0,0,2.849,0,0,0,1.805,0,5.522,6.297,8.283,2,7.692,55.884,56.199,6,0.969,31.136,35.274,3,BgnPs5y8am,66.762,67.601,73.125,2,6HqQ1uk97S  ,66.259,66.778,68.724,2,QVbiz5a4yX  ,68.776,68.776,72.083,1,nsXBPJvOL9,,,,4,6,3,6,3,5,3,5,1 - Extremely unhelpful,6,,0.661,8.293,20.238,15,,"No, I've never played any version of this game before",,,I never play word-finding games,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,21,Male,Other,,"Yes, I only spoke English growing up",,,,"i dont know
",,R_SZ42GpQlhJY1chH,423,1,1,1,0,Q167|qual_percs|qual_t
100,424,TRUE,R_3MzmijX6C6Kmi9r,0,0,5.577,0,0,0,2.348,0,0,0,19.533,0,4.869,25.226,27.711,4,29.699,29.699,31.72,1,NtnnoefRhr  ,67.68,67.68,68.796,1,i6CzFJB7Td  ,65.275,65.275,66.494,1,3pRPYTT3V  ,65.426,65.426,66.685,1,l099krrgMi  ,Person 100.,,,,,,,,,,,,,,14.044,14.044,22.224,1,They would have the collective knowledge of all those before.,"No, I've never played any version of this game before",,,A few times a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,23,Male,Other,potato,"Yes, I spoke English and these other languages growing up:",Nepali,,,Speed read,,R_3MzmijX6C6Kmi9r,424,0,0,1,0,Q167|qual_fr|qual_t
100,424,TRUE,R_A6aeT88kF2WfJ61,0,0,6.303,0,0,0,3.016,0,9.612,9.612,10.029,1,5.987,21.71,32.757,4,19.7,19.7,25.18,1,nQ0XpbzqNi  ,71.656,71.656,77.154,1, rPoQw7yC6,66.323,69.958,70.427,2,pbOi0H2Moz ,66.327,66.327,68.876,1, ogYpXyjcxE ,,,The participant who scored the best in the game,,,,,,,,,,,,9.223,13.693,16.831,3,The performer who scored best would probably know the best way to win.,"No, I've never played any version of this game before",,,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,19,Male,Other,potato,"Yes, I only spoke English growing up",,,,To see how certain types of people used a word scrabble game.,,R_A6aeT88kF2WfJ61,424,1,1,0,0,Q167|qual_mc_na|qual_t
100,425,TRUE,R_9oAyiK1F7bicH8l,14.687,14.687,18.962,1,0,0,1.959,0,0,0,9.967,0,6.847,21.974,23.712,4,36.14,36.14,38.543,1,w0SavqMpx3,65.387,65.387,66.817,1,ZsQJonDSCg  ,7.757,72.777,74.009,2,SWScW9cFh  ,65.157,65.986,66.622,2,jC2eMeO8eO  ,,,,,,,,,,,,,,56,13.758,14.688,17.297,2,I think that I did average for my results.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,30,Male,Other,,"Yes, I only spoke English growing up",,,,This study was different and interactive.,N/A,R_9oAyiK1F7bicH8l,425,1,0,0,0,Q167|qual_slide|qual_t
100,425,TRUE,R_2U4rL09flxcgKBJ,0,0,2.751,0,0,0,1.627,0,0,0,12.995,0,2.941,20.375,20.783,6,27.074,29.738,40.25,2,v8yEkRvHBK,70.479,70.479,72.062,1,jsyqkwtE8,65.768,65.768,66.769,1,X3p1OltPGZ,66.467,66.467,67.803,1,rucjWq5TVb,,,,7 - Extremely helpful,6,6,5,4,4,3,2,2,1 - Extremely unhelpful,,18.62,30.443,32.366,15, People will tend to overestimate their own score and underestimate others'.,"No, I've never played any version of this game before",,,I never play word-finding games,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,26,Female,Other,potato,"Yes, I only spoke English growing up",,,,Word finding skills,,R_2U4rL09flxcgKBJ,425,0,0,1,0,Q167|qual_percs|qual_t
100,425,TRUE,R_9XBa46TMrGlh83L,0,0,2.122,0,1.902,1.902,2.405,1,0,0,18.895,0,4.207,21.041,21.427,5,10.249,25.721,27.115,2,MJ5GTj7CEp  ,73.373,78.554,79.606,2,F9xlKHD5i,66.908,67.691,69.781,2,uKzdKNyP7l,67.81,67.81,70.065,1,djVj5iNlZL,,,The participant who scored the best in the game,,,,,,,,,,,,12.725,12.725,17.483,1,i think you have the best chance of learning from people who perform best,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was more skilled than most people,I was as experienced as most people,"With a computer mouse

",,31,Male,Other,potato,"Yes, I only spoke English growing up",,,,i really have no idea.,,R_9XBa46TMrGlh83L,425,1,0,0,0,Q167|qual_mc_na|qual_t
100,425,TRUE,R_2uZZTSJ8TyFfeEO,0,0,4.909,0,0,0,2.079,0,0,0,14.303,0,4.77,22.836,25.226,7,10.443,22.569,25.741,2,1SmUXx4pru,75.899,75.899,77.76,1,jgwJKLCS6X,70.848,70.848,72.598,1,yoTFJn5x4j,69.614,72.844,73.498,2,QRvuoFGQFY  ,,The participant who scored the best in the game,,,,,,,,,,,,,9.519,9.519,17.992,1,whoever did the besst knows what they are doing,"Yes, I've played some version of this game before",Within the last 6 months,Within the last year,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,23,Female,Other,potato,"Yes, I only spoke English growing up",,,,,,R_2uZZTSJ8TyFfeEO,425,0,1,0,0,Q167|qual_mc|qual_t
100,425,TRUE,R_2Tutc8NfwPhB4tN,0,0,7.103,0,0,0,3.611,0,0,0,11.39,0,3.247,11.668,13.299,4,23.803,24.513,26.698,3,MuEkMbXWue  ,73.333,73.606,76.4,2,CGkqimdaz3  ,70.423,70.423,72.443,1,Fv8Tukz22y  ,67.539,67.539,69.625,1,qPNmzSI73M  ,,,The participant who scored the best in the game,,,,,,,,,,,,10.241,10.241,16.91,1,The best scorer probably has the best advice on how to achieve a high score based on the outcome of thier gameplay,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,23,Female,Other,potato,"Yes, I only spoke English growing up",,,,How well people can play scramble games,,R_2Tutc8NfwPhB4tN,425,0,0,0,0,Q167|qual_mc_na|qual_t
100,426,TRUE,R_4ToU5oLiPT1q5l7,0,0,4.171,0,0,0,1.979,0,0,0,9.091,0,2.996,22.805,26.005,5,16.449,16.449,17.919,1,6heUtYmOHr,24.75,67.198,68.51,2,dYBcL0JzTw,65.249,65.249,66.426,1,mmkp427aSi  ,67.198,67.198,68.673,1,bOqztFTCN  ,,,,7 - Extremely helpful,6,4,4,2,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,16.026,32.072,32.805,11,"I would find advice from the 90th-plus percentile to be the most helpful. After that, advice from lower-ranking percentiles might produce diminishing returns. Advice from the lowest scoring percentiles might not be helpful at all. ","No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was as experienced as most people,"With a computer mouse

",,25,Female,Other,potato,"Yes, I only spoke English growing up",,,,Not sure,,R_4ToU5oLiPT1q5l7,426,1,1,0,0,Q167|qual_percs|qual_t
100,426,TRUE,R_3qxNtDn1ceav8c0,0,0,3.112,0,0,0,2.084,0,0,0,18.478,0,3.955,22.066,24.918,4,13.763,13.763,19.086,1,WIfF5FvdwP,71.139,71.139,74.975,1,bmGvdreQnM,67.456,67.456,71.243,1,BrW5zIioDw,67.533,67.533,71.543,1,0RZIaKCcpO,,,,,,,,,,,,,,99,21.761,21.761,22.723,1,They would be the best players and would give the best advice.,"Yes, I've played some version of this game before",Within the last year,Within the last 5 years,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,20,Female,Other,potato,"Yes, I spoke English and these other languages growing up:",chinese,,,no idea,,R_3qxNtDn1ceav8c0,426,0,0,0,0,Q167|qual_slide|qual_t
100,427,TRUE,R_2wT7r0jZ2fC3Tw1,0,0,2.043,0,0,0,3.679,0,0,0,10.519,0,3.72,15.836,17.649,4,16.817,16.817,18.984,1,G2TFMPvG8w  ,71.354,71.354,73.968,1,HiQFbspmQR,66.624,66.624,69.293,1,kBF2VGWd7y  ,66.48,66.48,69.196,1,Mt0Dm4ylKX  ,,The participant who scored the best in the game,,,,,,,,,,,,,15.747,15.747,16.844,1,The person who scored the best would have the best strategy to win,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,34,Male,Other,potato,"Yes, I only spoke English growing up",,,,who we would choose to get advice from,,R_2wT7r0jZ2fC3Tw1,427,0,0,0,0,Q167|qual_mc|qual_t
100,427,TRUE,R_3NwVjKsflw4OMB0,0,0,3.23,0,0,0,2.119,0,4.126,6.164,10.334,2,5.164,23.201,25.743,5,16.038,16.309,18.54,2,rp6uU6CVUW  ,80.61,80.61,82.861,1,VF5TS7RQkk  ,68.35,71.326,75.42,3,NgvzqGEMZl  ,60.869,68.031,70.628,3,DUrfexcj5B  ,,,,7 - Extremely helpful,7 - Extremely helpful,6,6,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,7.954,22.546,24.147,11,An expert who was from the top percentile would know a lot about the game and could help me improve. ,"No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,23,Female,Other,potato,"Yes, I only spoke English growing up",,,,Decision making and age ,,R_3NwVjKsflw4OMB0,427,1,0,1,0,Q167|qual_percs|qual_t
100,428,TRUE,R_1mqMUFIUc2srY89,0,0,4.287,0,0,0,1.606,0,15.315,15.315,16.391,1,7.099,24.178,27.473,5,18.292,18.292,22.212,1,naM9JriyYt,69.074,75.362,78.253,3,GzkGEpyPRc,69.791,69.791,74.226,1, srN0FHuTzE,68.523,68.523,70.401,1,iOM9ew3Sax,,A participant who scored slightly worse than you in the game,,,,,,,,,,,,,21.86,21.86,23.548,1,I think that I would be able to give some tips to someone who was unable to find certain words and how to find more words from smaller words. ,"No, I've never played any version of this game before",,,A few times a year,I was less skilled than most people,I was as experienced as most people,"With a trackpad

",,23,Female,Other,potato,"Yes, I only spoke English growing up",,,,understanding how different people are able to solve word puzzles and maybe understanding how the use of certain letters increase or decrease someones ability to find hidden words,,R_1mqMUFIUc2srY89,428,1,1,0,0,Q167|qual_mc|qual_t
100,428,TRUE,R_2To6bS27jvig8Cs,0,0,5.47,0,0,0,1.344,0,0,0,11.846,0,10.558,36.794,40.108,5,17.394,17.394,19.275,1,texzDvlmSf  ,5.221,69.478,71.467,3,tMl7uuBG0U  ,73.538,73.538,75.041,1,W1URxKQOY  ,65.81,65.81,67.112,1,Sj9fHM4NBi  ,Whoever got the most points. ,,,,,,,,,,,,,,21.627,21.627,31.993,1,They would probably have some trick or tips to spot words or enter them more efficiently. ,I'm not sure,,,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,29,Male,Other,potato,"Yes, I only spoke English growing up",,,,I do not know. ,,R_2To6bS27jvig8Cs,428,0,0,0,1,Q167|qual_fr|qual_t
100,428,TRUE,R_2ASDpndzJG37y7W,0,0,3.98,0,2.138,2.138,3.259,1,0,0,19.482,0,4.028,19.402,21.173,4,15.819,15.819,18.778,1,jzGqd8YvlB  ,73.79,73.79,76.966,1,jzGqd8YvlB  ,72.049,72.049,74.837,1,X5LuQm1nfU  ,75.467,75.467,78.373,1,3P823YUe9w  ,,,,,,,,,,,,,,99,32.597,32.597,35.188,1,to get the best information to improve,"No, I've never played any version of this game before",,,I never play word-finding games,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,58,Male,Other,potato,"Yes, I only spoke English growing up",,,,i am not sure,,R_2ASDpndzJG37y7W,428,0,0,0,0,Q167|qual_slide|qual_t
100,430,TRUE,R_3NVRfCnkAZMy2fI,0,0,4.444,0,0,0,2.605,0,0,0,21.765,0,5.632,20.754,22.467,4,20.919,25.488,26.893,2,e4x3Qm65iJ  ,67.286,67.286,68.594,1,oyh9Ify8OK,65.946,69.159,71.02,3,sc5OjY27vT ,68.659,68.659,70.353,1,jXIzwT3oM ,,The participant who scored the best in the game,,,,,,,,,,,,,17.158,17.158,18.238,1,Whoever scored the highest has the best methods of finding the most words.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was as experienced as most people,"With a computer mouse

",,21,Male,Other,potato,"Yes, I only spoke English growing up",,,,I honestly am not sure.,,R_3NVRfCnkAZMy2fI,430,0,0,0,0,Q167|qual_mc|qual_t
100,430,TRUE,R_VU5PUWWfnmsiSUV,0,0,3.203,0,0,0,2.7,0,0.962,1.378,15.594,2,11.66,21.268,22.163,4,0.894,25.397,26.765,3,7Bu2ITpq2s,74.915,74.915,76.256,1,2Gs0N4rDig,70.766,70.766,72.262,1,SQhuoteBnr,67.219,67.571,69.036,2,J9mBtYKIC7,,,,,,,,,,,,,,99,1.677,24.556,26.183,4,I would want advice from someone who is really good at the word scramble game.,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,Less than once a year,I was more skilled than most people,I was more experienced than most people,"With a computer mouse

",,26,Male,Other,potato,"Yes, I only spoke English growing up",,,,How good people are at word scramble games.,,R_VU5PUWWfnmsiSUV,430,0,0,0,0,Q167|qual_slide|qual_t
100,431,TRUE,R_21ofhDEzDlSn6fI,0,0,3.947,0,0,0,2.516,0,0,0,11.377,0,7.896,23.663,28.126,4,25.714,25.714,27.375,1,GUQrVvBIC9  ,69.905,69.905,71.418,1,HFYJX5otYj  ,67.182,67.182,68.771,1,cIxUW6bJGh ,66.885,76.564,78.109,3,kESymbfTNR,,,,,,,,,,,,,,99,11.597,15.74,17.027,3,"Better players, better advice",I'm not sure,,,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,37,Male,Other,potato,"Yes, I only spoke English growing up",,,,I dunno.,,R_21ofhDEzDlSn6fI,431,0,0,0,0,Q167|qual_slide|qual_t
100,431,TRUE,R_0Als3CihzeprKP7,0,0,3.554,0,0,0,3.264,0,0,0,17.647,0,5.055,19.066,20.218,7,12.648,25.555,27.762,4,abirCJgz4X ,1.604,71.013,71.942,4,nQhT5xygxn  ,65.407,67.556,67.89,3,Jr5vfztPti  ,66.91,68.821,69.175,3,jZXVfUtqf0  ,,,A participant who scored slightly better than you in the game,,,,,,,,,,,,17.97,17.97,23.671,1,"someone slightly better may provide some hints that i missed in the game, that are attainable for myself","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,27,Female,Other,potato,"Yes, I only spoke English growing up",,,,how well participants perform word scrambled,"none, thank you",R_0Als3CihzeprKP7,431,0,0,0,0,Q167|qual_mc_na|qual_t
100,431,TRUE,R_2WGY16029Y4Kx3e,0,0,7.719,0,0,0,3.157,0,0,0,21.65,0,6.968,21.055,25.149,4,33.377,33.377,35.363,1,FDd6C5IJCn,70.104,70.104,72.338,1,coofmXde0j ,66.4,66.4,68.75,1,vM9UzKbnfh,66.265,66.265,68.598,1,z6gqiPbq0 ,,,The participant who scored the best in the game,,,,,,,,,,,,13.251,13.251,16.334,1,"In theory, the person who did the best would be in the best position to give advice.","No, I've never played any version of this game before",,,A few times a month,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,44,Male,Other,potato,"Yes, I only spoke English growing up",,,,Analyze speed/process of thought and selection,,R_2WGY16029Y4Kx3e,431,1,0,0,0,Q167|qual_mc_na|qual_t
